"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003012","muscle system process","29/429","431/22989",3.17881594688725e-09,1.28042706340618e-05,1.09183962470454e-05,"ENSMUSG00000000093/ENSMUSG00000005611/ENSMUSG00000006457/ENSMUSG00000007655/ENSMUSG00000018604/ENSMUSG00000018830/ENSMUSG00000019789/ENSMUSG00000019997/ENSMUSG00000020542/ENSMUSG00000021200/ENSMUSG00000021217/ENSMUSG00000022144/ENSMUSG00000022358/ENSMUSG00000027199/ENSMUSG00000028464/ENSMUSG00000029019/ENSMUSG00000030554/ENSMUSG00000031799/ENSMUSG00000035783/ENSMUSG00000036437/ENSMUSG00000040287/ENSMUSG00000041957/ENSMUSG00000045103/ENSMUSG00000045730/ENSMUSG00000048096/ENSMUSG00000054640/ENSMUSG00000057880/ENSMUSG00000061086/ENSMUSG00000068457",29
"GO:0006936","muscle contraction","24/429","317/22989",7.79742096001376e-09,1.57040058134677e-05,1.33910445223815e-05,"ENSMUSG00000000093/ENSMUSG00000005611/ENSMUSG00000006457/ENSMUSG00000007655/ENSMUSG00000018604/ENSMUSG00000018830/ENSMUSG00000019997/ENSMUSG00000020542/ENSMUSG00000021217/ENSMUSG00000022144/ENSMUSG00000028464/ENSMUSG00000030554/ENSMUSG00000031799/ENSMUSG00000035783/ENSMUSG00000036437/ENSMUSG00000040287/ENSMUSG00000041957/ENSMUSG00000045103/ENSMUSG00000045730/ENSMUSG00000048096/ENSMUSG00000054640/ENSMUSG00000057880/ENSMUSG00000061086/ENSMUSG00000068457",24
"GO:0031589","cell-substrate adhesion","25/429","369/22989",3.46084808788598e-08,4.64676536600158e-05,3.96236747746384e-05,"ENSMUSG00000000530/ENSMUSG00000000555/ENSMUSG00000004098/ENSMUSG00000006386/ENSMUSG00000006457/ENSMUSG00000019997/ENSMUSG00000021365/ENSMUSG00000023886/ENSMUSG00000024395/ENSMUSG00000025006/ENSMUSG00000026768/ENSMUSG00000027750/ENSMUSG00000032011/ENSMUSG00000032462/ENSMUSG00000033420/ENSMUSG00000035258/ENSMUSG00000039115/ENSMUSG00000040152/ENSMUSG00000041729/ENSMUSG00000042812/ENSMUSG00000045103/ENSMUSG00000053024/ENSMUSG00000063275/ENSMUSG00000068748/ENSMUSG00000074715",25
"GO:0001659","temperature homeostasis","17/429","189/22989",1.05114558096379e-07,0.000105850360003053,9.02602113338113e-05,"ENSMUSG00000006457/ENSMUSG00000007655/ENSMUSG00000018507/ENSMUSG00000021457/ENSMUSG00000022015/ENSMUSG00000022053/ENSMUSG00000022484/ENSMUSG00000025408/ENSMUSG00000027199/ENSMUSG00000027533/ENSMUSG00000035042/ENSMUSG00000037010/ENSMUSG00000038910/ENSMUSG00000045730/ENSMUSG00000050737/ENSMUSG00000057880/ENSMUSG00000062515",17
"GO:0007611","learning or memory","22/429","319/22989",1.70474820096034e-07,0.000137334515069365,0.000117107229047023,"ENSMUSG00000000555/ENSMUSG00000000753/ENSMUSG00000019772/ENSMUSG00000020431/ENSMUSG00000022240/ENSMUSG00000022376/ENSMUSG00000022489/ENSMUSG00000022602/ENSMUSG00000026768/ENSMUSG00000027199/ENSMUSG00000027827/ENSMUSG00000028351/ENSMUSG00000031367/ENSMUSG00000032532/ENSMUSG00000033676/ENSMUSG00000038128/ENSMUSG00000045730/ENSMUSG00000045903/ENSMUSG00000053024/ENSMUSG00000055493/ENSMUSG00000060802/ENSMUSG00000068748",22
"GO:0006939","smooth muscle contraction","13/429","117/22989",2.96449269434752e-07,0.000199016276213863,0.000169704204590455,"ENSMUSG00000000093/ENSMUSG00000005611/ENSMUSG00000007655/ENSMUSG00000018604/ENSMUSG00000018830/ENSMUSG00000020542/ENSMUSG00000021217/ENSMUSG00000022144/ENSMUSG00000035783/ENSMUSG00000036437/ENSMUSG00000045730/ENSMUSG00000054640/ENSMUSG00000057880",13
"GO:0042692","muscle cell differentiation","26/429","447/22989",3.71603018527843e-07,0.000213830994090022,0.000182336939767873,"ENSMUSG00000000093/ENSMUSG00000006457/ENSMUSG00000015342/ENSMUSG00000018604/ENSMUSG00000018830/ENSMUSG00000019789/ENSMUSG00000019899/ENSMUSG00000020542/ENSMUSG00000021200/ENSMUSG00000021217/ENSMUSG00000026768/ENSMUSG00000026950/ENSMUSG00000030256/ENSMUSG00000030790/ENSMUSG00000030849/ENSMUSG00000031972/ENSMUSG00000032238/ENSMUSG00000040287/ENSMUSG00000042292/ENSMUSG00000042812/ENSMUSG00000044471/ENSMUSG00000045103/ENSMUSG00000048096/ENSMUSG00000054640/ENSMUSG00000063275/ENSMUSG00000067818",26
"GO:0030198","extracellular matrix organization","21/429","322/22989",8.11599515591521e-07,0.000328474412406911,0.000280095125616409,"ENSMUSG00000004098/ENSMUSG00000007655/ENSMUSG00000018830/ENSMUSG00000019899/ENSMUSG00000019997/ENSMUSG00000021998/ENSMUSG00000022324/ENSMUSG00000023886/ENSMUSG00000024330/ENSMUSG00000026768/ENSMUSG00000027750/ENSMUSG00000027832/ENSMUSG00000027996/ENSMUSG00000029061/ENSMUSG00000029436/ENSMUSG00000029661/ENSMUSG00000031825/ENSMUSG00000033420/ENSMUSG00000035258/ENSMUSG00000039462/ENSMUSG00000042812",21
"GO:0032890","regulation of organic acid transport","11/429","89/22989",8.31764044705575e-07,0.000328474412406911,0.000280095125616409,"ENSMUSG00000020123/ENSMUSG00000020333/ENSMUSG00000021457/ENSMUSG00000022015/ENSMUSG00000027075/ENSMUSG00000032532/ENSMUSG00000040010/ENSMUSG00000040152/ENSMUSG00000049511/ENSMUSG00000050737/ENSMUSG00000057880",11
"GO:0043062","extracellular structure organization","21/429","323/22989",8.53335490055417e-07,0.000328474412406911,0.000280095125616409,"ENSMUSG00000004098/ENSMUSG00000007655/ENSMUSG00000018830/ENSMUSG00000019899/ENSMUSG00000019997/ENSMUSG00000021998/ENSMUSG00000022324/ENSMUSG00000023886/ENSMUSG00000024330/ENSMUSG00000026768/ENSMUSG00000027750/ENSMUSG00000027832/ENSMUSG00000027996/ENSMUSG00000029061/ENSMUSG00000029436/ENSMUSG00000029661/ENSMUSG00000031825/ENSMUSG00000033420/ENSMUSG00000035258/ENSMUSG00000039462/ENSMUSG00000042812",21
"GO:0045229","external encapsulating structure organization","21/429","324/22989",8.97025455927513e-07,0.000328474412406911,0.000280095125616409,"ENSMUSG00000004098/ENSMUSG00000007655/ENSMUSG00000018830/ENSMUSG00000019899/ENSMUSG00000019997/ENSMUSG00000021998/ENSMUSG00000022324/ENSMUSG00000023886/ENSMUSG00000024330/ENSMUSG00000026768/ENSMUSG00000027750/ENSMUSG00000027832/ENSMUSG00000027996/ENSMUSG00000029061/ENSMUSG00000029436/ENSMUSG00000029661/ENSMUSG00000031825/ENSMUSG00000033420/ENSMUSG00000035258/ENSMUSG00000039462/ENSMUSG00000042812",21
"GO:0050890","cognition","22/429","355/22989",1.04557198837586e-06,0.000350963664098165,0.00029927205246232,"ENSMUSG00000000555/ENSMUSG00000000753/ENSMUSG00000019772/ENSMUSG00000020431/ENSMUSG00000022240/ENSMUSG00000022376/ENSMUSG00000022489/ENSMUSG00000022602/ENSMUSG00000026768/ENSMUSG00000027199/ENSMUSG00000027827/ENSMUSG00000028351/ENSMUSG00000031367/ENSMUSG00000032532/ENSMUSG00000033676/ENSMUSG00000038128/ENSMUSG00000045730/ENSMUSG00000045903/ENSMUSG00000053024/ENSMUSG00000055493/ENSMUSG00000060802/ENSMUSG00000068748",22
"GO:0010810","regulation of cell-substrate adhesion","17/429","224/22989",1.17245095813482e-06,0.000363279419951311,0.000309773884728252,"ENSMUSG00000000530/ENSMUSG00000000555/ENSMUSG00000006386/ENSMUSG00000021365/ENSMUSG00000023886/ENSMUSG00000024395/ENSMUSG00000027750/ENSMUSG00000032011/ENSMUSG00000032462/ENSMUSG00000035258/ENSMUSG00000040152/ENSMUSG00000041729/ENSMUSG00000042812/ENSMUSG00000045103/ENSMUSG00000063275/ENSMUSG00000068748/ENSMUSG00000074715",17
"GO:0007160","cell-matrix adhesion","17/429","231/22989",1.7906486509546e-06,0.000515195197574653,0.00043931477804999,"ENSMUSG00000000530/ENSMUSG00000000555/ENSMUSG00000004098/ENSMUSG00000006386/ENSMUSG00000006457/ENSMUSG00000019997/ENSMUSG00000025006/ENSMUSG00000026768/ENSMUSG00000027750/ENSMUSG00000032011/ENSMUSG00000032462/ENSMUSG00000039115/ENSMUSG00000040152/ENSMUSG00000041729/ENSMUSG00000045103/ENSMUSG00000053024/ENSMUSG00000074715",17
"GO:0051145","smooth muscle cell differentiation","10/429","81/22989",2.65879517977985e-06,0.000713975132276883,0.000608817450640116,"ENSMUSG00000000093/ENSMUSG00000018604/ENSMUSG00000019789/ENSMUSG00000020542/ENSMUSG00000021217/ENSMUSG00000026768/ENSMUSG00000030790/ENSMUSG00000030849/ENSMUSG00000042292/ENSMUSG00000042812",10
"GO:0031649","heat generation","6/429","23/22989",3.14510222832738e-06,0.000791779485981417,0.000675162405988963,"ENSMUSG00000022015/ENSMUSG00000035042/ENSMUSG00000037010/ENSMUSG00000045730/ENSMUSG00000050737/ENSMUSG00000057880",6
"GO:0055074","calcium ion homeostasis","20/429","324/22989",3.43096617152494e-06,0.000812937161111908,0.000693203877256091,"ENSMUSG00000002688/ENSMUSG00000007655/ENSMUSG00000012819/ENSMUSG00000015342/ENSMUSG00000022015/ENSMUSG00000022376/ENSMUSG00000025408/ENSMUSG00000027994/ENSMUSG00000030287/ENSMUSG00000030790/ENSMUSG00000031770/ENSMUSG00000032011/ENSMUSG00000032462/ENSMUSG00000032839/ENSMUSG00000035042/ENSMUSG00000037820/ENSMUSG00000045103/ENSMUSG00000052353/ENSMUSG00000054640/ENSMUSG00000063873",20
"GO:0030432","peristalsis","5/429","14/22989",3.85235528449269e-06,0.000839253111692187,0.000715643888426176,"ENSMUSG00000000093/ENSMUSG00000018604/ENSMUSG00000021217/ENSMUSG00000022144/ENSMUSG00000036437",5
"GO:0050905","neuromuscular process","15/429","194/22989",3.95874109288767e-06,0.000839253111692187,0.000715643888426176,"ENSMUSG00000006457/ENSMUSG00000008658/ENSMUSG00000012819/ENSMUSG00000020262/ENSMUSG00000021010/ENSMUSG00000021217/ENSMUSG00000022484/ENSMUSG00000028020/ENSMUSG00000030554/ENSMUSG00000031367/ENSMUSG00000040287/ENSMUSG00000045103/ENSMUSG00000045730/ENSMUSG00000063063/ENSMUSG00000074676",15
"GO:0055001","muscle cell development","16/429","228/22989",6.6091255332698e-06,0.00133107788240054,0.00113503034816102,"ENSMUSG00000006457/ENSMUSG00000015342/ENSMUSG00000018604/ENSMUSG00000018830/ENSMUSG00000019789/ENSMUSG00000020542/ENSMUSG00000021200/ENSMUSG00000026950/ENSMUSG00000030790/ENSMUSG00000031972/ENSMUSG00000040287/ENSMUSG00000044471/ENSMUSG00000045103/ENSMUSG00000048096/ENSMUSG00000054640/ENSMUSG00000067818",16
"GO:0031650","regulation of heat generation","5/429","16/22989",8.1497043257917e-06,0.00156319090591852,0.00133295665238388,"ENSMUSG00000022015/ENSMUSG00000035042/ENSMUSG00000037010/ENSMUSG00000050737/ENSMUSG00000057880",5
"GO:0006874","cellular calcium ion homeostasis","18/429","292/22989",1.07398901498865e-05,0.00191548758512551,0.00163336538709678,"ENSMUSG00000002688/ENSMUSG00000007655/ENSMUSG00000012819/ENSMUSG00000015342/ENSMUSG00000022376/ENSMUSG00000025408/ENSMUSG00000027994/ENSMUSG00000030287/ENSMUSG00000031770/ENSMUSG00000032011/ENSMUSG00000032462/ENSMUSG00000032839/ENSMUSG00000035042/ENSMUSG00000037820/ENSMUSG00000045103/ENSMUSG00000052353/ENSMUSG00000054640/ENSMUSG00000063873",18
"GO:0010811","positive regulation of cell-substrate adhesion","12/429","138/22989",1.1200556645805e-05,0.00191548758512551,0.00163336538709678,"ENSMUSG00000000555/ENSMUSG00000006386/ENSMUSG00000021365/ENSMUSG00000023886/ENSMUSG00000024395/ENSMUSG00000032011/ENSMUSG00000035258/ENSMUSG00000040152/ENSMUSG00000042812/ENSMUSG00000045103/ENSMUSG00000063275/ENSMUSG00000074715",12
"GO:0015849","organic acid transport","19/429","322/22989",1.1413034270857e-05,0.00191548758512551,0.00163336538709678,"ENSMUSG00000005357/ENSMUSG00000015342/ENSMUSG00000020123/ENSMUSG00000020333/ENSMUSG00000021457/ENSMUSG00000022015/ENSMUSG00000022464/ENSMUSG00000027075/ENSMUSG00000027533/ENSMUSG00000032291/ENSMUSG00000032532/ENSMUSG00000040010/ENSMUSG00000040152/ENSMUSG00000046589/ENSMUSG00000049511/ENSMUSG00000050737/ENSMUSG00000055493/ENSMUSG00000057880/ENSMUSG00000062515",19
"GO:0072507","divalent inorganic cation homeostasis","20/429","359/22989",1.55996660506424e-05,0.00251341819407951,0.00214322990834721,"ENSMUSG00000002688/ENSMUSG00000007655/ENSMUSG00000012819/ENSMUSG00000015342/ENSMUSG00000022015/ENSMUSG00000022376/ENSMUSG00000025408/ENSMUSG00000027994/ENSMUSG00000030287/ENSMUSG00000030790/ENSMUSG00000031770/ENSMUSG00000032011/ENSMUSG00000032462/ENSMUSG00000032839/ENSMUSG00000035042/ENSMUSG00000037820/ENSMUSG00000045103/ENSMUSG00000052353/ENSMUSG00000054640/ENSMUSG00000063873",20
"GO:0008543","fibroblast growth factor receptor signaling pathway","9/429","81/22989",2.00846236998417e-05,0.00295643657494906,0.00252099841740939,"ENSMUSG00000000093/ENSMUSG00000015619/ENSMUSG00000019997/ENSMUSG00000022322/ENSMUSG00000023886/ENSMUSG00000029337/ENSMUSG00000030849/ENSMUSG00000037010/ENSMUSG00000040152",9
"GO:0002026","regulation of the force of heart contraction","6/429","31/22989",2.0215653966131e-05,0.00295643657494906,0.00252099841740939,"ENSMUSG00000007655/ENSMUSG00000030790/ENSMUSG00000037010/ENSMUSG00000045730/ENSMUSG00000054640/ENSMUSG00000061086",6
"GO:0120161","regulation of cold-induced thermogenesis","12/429","147/22989",2.12121303231167e-05,0.00295643657494906,0.00252099841740939,"ENSMUSG00000006457/ENSMUSG00000007655/ENSMUSG00000018507/ENSMUSG00000021457/ENSMUSG00000022053/ENSMUSG00000022484/ENSMUSG00000025408/ENSMUSG00000027199/ENSMUSG00000027533/ENSMUSG00000038910/ENSMUSG00000045730/ENSMUSG00000062515",12
"GO:0007389","pattern specification process","24/429","493/22989",2.12851689854823e-05,0.00295643657494906,0.00252099841740939,"ENSMUSG00000000093/ENSMUSG00000000530/ENSMUSG00000001655/ENSMUSG00000001661/ENSMUSG00000018604/ENSMUSG00000019789/ENSMUSG00000021200/ENSMUSG00000021464/ENSMUSG00000022144/ENSMUSG00000022484/ENSMUSG00000022602/ENSMUSG00000025408/ENSMUSG00000025932/ENSMUSG00000027996/ENSMUSG00000030256/ENSMUSG00000030513/ENSMUSG00000030849/ENSMUSG00000039963/ENSMUSG00000041912/ENSMUSG00000042812/ENSMUSG00000050069/ENSMUSG00000052430/ENSMUSG00000053626/ENSMUSG00000060969",24
"GO:0008217","regulation of blood pressure","15/429","224/22989",2.22376393562496e-05,0.00298577371089911,0.00254601463927868,"ENSMUSG00000000530/ENSMUSG00000019326/ENSMUSG00000020123/ENSMUSG00000027750/ENSMUSG00000029019/ENSMUSG00000029661/ENSMUSG00000030790/ENSMUSG00000035783/ENSMUSG00000036437/ENSMUSG00000037010/ENSMUSG00000040552/ENSMUSG00000041729/ENSMUSG00000045730/ENSMUSG00000057880/ENSMUSG00000061119",15
"GO:0106106","cold-induced thermogenesis","12/429","149/22989",2.42804243023946e-05,0.00315488868032405,0.00269022154494784,"ENSMUSG00000006457/ENSMUSG00000007655/ENSMUSG00000018507/ENSMUSG00000021457/ENSMUSG00000022053/ENSMUSG00000022484/ENSMUSG00000025408/ENSMUSG00000027199/ENSMUSG00000027533/ENSMUSG00000038910/ENSMUSG00000045730/ENSMUSG00000062515",12
"GO:0003007","heart morphogenesis","17/429","283/22989",2.61654638122206e-05,0.00329357775736327,0.00280848382958145,"ENSMUSG00000000093/ENSMUSG00000000530/ENSMUSG00000006386/ENSMUSG00000015619/ENSMUSG00000018604/ENSMUSG00000019789/ENSMUSG00000021200/ENSMUSG00000025932/ENSMUSG00000027996/ENSMUSG00000030849/ENSMUSG00000036437/ENSMUSG00000039963/ENSMUSG00000040152/ENSMUSG00000041957/ENSMUSG00000042812/ENSMUSG00000054640/ENSMUSG00000068457",17
"GO:0014889","muscle atrophy","4/429","11/22989",3.55681624088851e-05,0.00431056366993557,0.00367568317958495,"ENSMUSG00000006457/ENSMUSG00000021200/ENSMUSG00000022358/ENSMUSG00000027199",4
"GO:0072503","cellular divalent inorganic cation homeostasis","18/429","320/22989",3.63850955257719e-05,0.00431056366993557,0.00367568317958495,"ENSMUSG00000002688/ENSMUSG00000007655/ENSMUSG00000012819/ENSMUSG00000015342/ENSMUSG00000022376/ENSMUSG00000025408/ENSMUSG00000027994/ENSMUSG00000030287/ENSMUSG00000031770/ENSMUSG00000032011/ENSMUSG00000032462/ENSMUSG00000032839/ENSMUSG00000035042/ENSMUSG00000037820/ENSMUSG00000045103/ENSMUSG00000052353/ENSMUSG00000054640/ENSMUSG00000063873",18
"GO:0006816","calcium ion transport","22/429","449/22989",4.24653638895521e-05,0.00488715673563188,0.00416735285328146,"ENSMUSG00000002688/ENSMUSG00000007655/ENSMUSG00000012819/ENSMUSG00000018507/ENSMUSG00000019997/ENSMUSG00000025408/ENSMUSG00000027994/ENSMUSG00000030287/ENSMUSG00000031748/ENSMUSG00000032011/ENSMUSG00000032839/ENSMUSG00000034353/ENSMUSG00000035042/ENSMUSG00000040287/ENSMUSG00000045103/ENSMUSG00000045730/ENSMUSG00000050777/ENSMUSG00000052353/ENSMUSG00000054640/ENSMUSG00000055493/ENSMUSG00000063873/ENSMUSG00000069806",22
"GO:0060537","muscle tissue development","23/429","483/22989",4.43054754498986e-05,0.0049572904197831,0.00422715691207658,"ENSMUSG00000000093/ENSMUSG00000001964/ENSMUSG00000006457/ENSMUSG00000007655/ENSMUSG00000008658/ENSMUSG00000015342/ENSMUSG00000018604/ENSMUSG00000018830/ENSMUSG00000019789/ENSMUSG00000020542/ENSMUSG00000021200/ENSMUSG00000021217/ENSMUSG00000025932/ENSMUSG00000026768/ENSMUSG00000026950/ENSMUSG00000030849/ENSMUSG00000031972/ENSMUSG00000040287/ENSMUSG00000041957/ENSMUSG00000044471/ENSMUSG00000045103/ENSMUSG00000045730/ENSMUSG00000054640",23
"GO:0003002","regionalization","20/429","389/22989",4.86074792778252e-05,0.00529164666300215,0.00451226756425444,"ENSMUSG00000000530/ENSMUSG00000001655/ENSMUSG00000001661/ENSMUSG00000018604/ENSMUSG00000019789/ENSMUSG00000021464/ENSMUSG00000022144/ENSMUSG00000022484/ENSMUSG00000022602/ENSMUSG00000025408/ENSMUSG00000027996/ENSMUSG00000030256/ENSMUSG00000030513/ENSMUSG00000030849/ENSMUSG00000041912/ENSMUSG00000042812/ENSMUSG00000050069/ENSMUSG00000052430/ENSMUSG00000053626/ENSMUSG00000060969",20
"GO:1990845","adaptive thermogenesis","12/429","165/22989",6.61339577762975e-05,0.00689751900149973,0.00588161932313114,"ENSMUSG00000006457/ENSMUSG00000007655/ENSMUSG00000018507/ENSMUSG00000021457/ENSMUSG00000022053/ENSMUSG00000022484/ENSMUSG00000025408/ENSMUSG00000027199/ENSMUSG00000027533/ENSMUSG00000038910/ENSMUSG00000045730/ENSMUSG00000062515",12
"GO:0007015","actin filament organization","22/429","463/22989",6.67833269757919e-05,0.00689751900149973,0.00588161932313114,"ENSMUSG00000019997/ENSMUSG00000020589/ENSMUSG00000020836/ENSMUSG00000021365/ENSMUSG00000021998/ENSMUSG00000024533/ENSMUSG00000025006/ENSMUSG00000026532/ENSMUSG00000026950/ENSMUSG00000028464/ENSMUSG00000031799/ENSMUSG00000031972/ENSMUSG00000034758/ENSMUSG00000036377/ENSMUSG00000036533/ENSMUSG00000040990/ENSMUSG00000041729/ENSMUSG00000046442/ENSMUSG00000048096/ENSMUSG00000054855/ENSMUSG00000055044/ENSMUSG00000063063",22
"GO:0048659","smooth muscle cell proliferation","13/429","192/22989",6.93642426051472e-05,0.00690950424812406,0.00589183932515257,"ENSMUSG00000001349/ENSMUSG00000007655/ENSMUSG00000019772/ENSMUSG00000019850/ENSMUSG00000020542/ENSMUSG00000025408/ENSMUSG00000029019/ENSMUSG00000030849/ENSMUSG00000035042/ENSMUSG00000037010/ENSMUSG00000040152/ENSMUSG00000040552/ENSMUSG00000049511",13
"GO:0032892","positive regulation of organic acid transport","7/429","55/22989",7.03301077887504e-05,0.00690950424812406,0.00589183932515257,"ENSMUSG00000020123/ENSMUSG00000020333/ENSMUSG00000022015/ENSMUSG00000032532/ENSMUSG00000040010/ENSMUSG00000050737/ENSMUSG00000057880",7
"GO:0031652","positive regulation of heat generation","4/429","13/22989",7.48113509886056e-05,0.0071747648043358,0.00611803103448171,"ENSMUSG00000022015/ENSMUSG00000035042/ENSMUSG00000037010/ENSMUSG00000057880",4
"GO:0044344","cellular response to fibroblast growth factor stimulus","9/429","96/22989",7.80599455653316e-05,0.00731222001714316,0.00623524118432502,"ENSMUSG00000000093/ENSMUSG00000015619/ENSMUSG00000019997/ENSMUSG00000022322/ENSMUSG00000023886/ENSMUSG00000029337/ENSMUSG00000030849/ENSMUSG00000037010/ENSMUSG00000040152",9
"GO:0098657","import into cell","15/429","251/22989",8.19408201965779e-05,0.00750130963072309,0.00639648077276157,"ENSMUSG00000005357/ENSMUSG00000007655/ENSMUSG00000018507/ENSMUSG00000020331/ENSMUSG00000020333/ENSMUSG00000022144/ENSMUSG00000022899/ENSMUSG00000026389/ENSMUSG00000027075/ENSMUSG00000040010/ENSMUSG00000040152/ENSMUSG00000045730/ENSMUSG00000046589/ENSMUSG00000054640/ENSMUSG00000062609",15
"GO:0071774","response to fibroblast growth factor","9/429","98/22989",9.16935300508124e-05,0.00820758975654828,0.0069987365744047,"ENSMUSG00000000093/ENSMUSG00000015619/ENSMUSG00000019997/ENSMUSG00000022322/ENSMUSG00000023886/ENSMUSG00000029337/ENSMUSG00000030849/ENSMUSG00000037010/ENSMUSG00000040152",9
"GO:0008016","regulation of heart contraction","13/429","199/22989",9.97438894368181e-05,0.00854826354577667,0.0072892342941173,"ENSMUSG00000007655/ENSMUSG00000019789/ENSMUSG00000019997/ENSMUSG00000020123/ENSMUSG00000020331/ENSMUSG00000030790/ENSMUSG00000031748/ENSMUSG00000037010/ENSMUSG00000041957/ENSMUSG00000045103/ENSMUSG00000045730/ENSMUSG00000054640/ENSMUSG00000061086",13
"GO:0098739","import across plasma membrane","13/429","199/22989",9.97438894368181e-05,0.00854826354577667,0.0072892342941173,"ENSMUSG00000005357/ENSMUSG00000007655/ENSMUSG00000018507/ENSMUSG00000020331/ENSMUSG00000020333/ENSMUSG00000022899/ENSMUSG00000027075/ENSMUSG00000040010/ENSMUSG00000040152/ENSMUSG00000045730/ENSMUSG00000046589/ENSMUSG00000054640/ENSMUSG00000062609",13
"GO:0014821","phasic smooth muscle contraction","5/429","27/22989",0.000127170137113653,0.0106716940061207,0.00909991573249669,"ENSMUSG00000000093/ENSMUSG00000018604/ENSMUSG00000021217/ENSMUSG00000022144/ENSMUSG00000036437",5
"GO:0045444","fat cell differentiation","15/429","263/22989",0.000137578018326881,0.0111626052852748,0.00951852324409439,"ENSMUSG00000001802/ENSMUSG00000006586/ENSMUSG00000015568/ENSMUSG00000015619/ENSMUSG00000022053/ENSMUSG00000025408/ENSMUSG00000027996/ENSMUSG00000030170/ENSMUSG00000031367/ENSMUSG00000032238/ENSMUSG00000045730/ENSMUSG00000048040/ENSMUSG00000048355/ENSMUSG00000053024/ENSMUSG00000062515",15
"GO:0045823","positive regulation of heart contraction","6/429","43/22989",0.000138562627672229,0.0111626052852748,0.00951852324409439,"ENSMUSG00000019789/ENSMUSG00000019997/ENSMUSG00000020123/ENSMUSG00000030790/ENSMUSG00000037010/ENSMUSG00000045730",6
"GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","7/429","62/22989",0.000152389174443852,0.012035756758036,0.0102630727803981,"ENSMUSG00000029101/ENSMUSG00000030790/ENSMUSG00000035042/ENSMUSG00000037010/ENSMUSG00000045730/ENSMUSG00000049511/ENSMUSG00000074886",7
"GO:0033002","muscle cell proliferation","15/429","266/22989",0.00015578662242821,0.0120674714450159,0.0102901163761791,"ENSMUSG00000000093/ENSMUSG00000001349/ENSMUSG00000007655/ENSMUSG00000019772/ENSMUSG00000019789/ENSMUSG00000019850/ENSMUSG00000020542/ENSMUSG00000025408/ENSMUSG00000029019/ENSMUSG00000030849/ENSMUSG00000035042/ENSMUSG00000037010/ENSMUSG00000040152/ENSMUSG00000040552/ENSMUSG00000049511",15
"GO:0007409","axonogenesis","22/429","493/22989",0.000164444113855887,0.0124977526530474,0.010657023704305,"ENSMUSG00000015342/ENSMUSG00000015619/ENSMUSG00000018507/ENSMUSG00000019899/ENSMUSG00000020262/ENSMUSG00000020431/ENSMUSG00000022144/ENSMUSG00000022324/ENSMUSG00000026764/ENSMUSG00000030849/ENSMUSG00000032011/ENSMUSG00000032532/ENSMUSG00000035456/ENSMUSG00000043811/ENSMUSG00000047712/ENSMUSG00000050272/ENSMUSG00000052430/ENSMUSG00000053024/ENSMUSG00000055407/ENSMUSG00000059921/ENSMUSG00000063063/ENSMUSG00000068748",22
"GO:0007517","muscle organ development","18/429","361/22989",0.000168163593832492,0.0125437584436533,0.0106962535414312,"ENSMUSG00000001964/ENSMUSG00000006457/ENSMUSG00000006527/ENSMUSG00000007655/ENSMUSG00000008658/ENSMUSG00000015342/ENSMUSG00000019789/ENSMUSG00000020262/ENSMUSG00000020542/ENSMUSG00000021200/ENSMUSG00000023092/ENSMUSG00000030849/ENSMUSG00000031972/ENSMUSG00000040287/ENSMUSG00000041957/ENSMUSG00000044471/ENSMUSG00000045103/ENSMUSG00000045730",18
"GO:0051146","striated muscle cell differentiation","17/429","332/22989",0.000185480592633931,0.0135839241296268,0.0115832186366414,"ENSMUSG00000006457/ENSMUSG00000015342/ENSMUSG00000018604/ENSMUSG00000018830/ENSMUSG00000019789/ENSMUSG00000020542/ENSMUSG00000021200/ENSMUSG00000026950/ENSMUSG00000030256/ENSMUSG00000031972/ENSMUSG00000040287/ENSMUSG00000044471/ENSMUSG00000045103/ENSMUSG00000048096/ENSMUSG00000054640/ENSMUSG00000063275/ENSMUSG00000067818",17
"GO:0048660","regulation of smooth muscle cell proliferation","12/429","185/22989",0.000195693262375897,0.0136758922344092,0.0116616412378815,"ENSMUSG00000001349/ENSMUSG00000007655/ENSMUSG00000019772/ENSMUSG00000019850/ENSMUSG00000020542/ENSMUSG00000029019/ENSMUSG00000030849/ENSMUSG00000035042/ENSMUSG00000037010/ENSMUSG00000040152/ENSMUSG00000040552/ENSMUSG00000049511",12
"GO:0097553","calcium ion transmembrane import into cytosol","12/429","185/22989",0.000195693262375897,0.0136758922344092,0.0116616412378815,"ENSMUSG00000002688/ENSMUSG00000007655/ENSMUSG00000018507/ENSMUSG00000019997/ENSMUSG00000025408/ENSMUSG00000030287/ENSMUSG00000032011/ENSMUSG00000032839/ENSMUSG00000045103/ENSMUSG00000045730/ENSMUSG00000052353/ENSMUSG00000054640",12
"GO:0060047","heart contraction","14/429","242/22989",0.000196921983514333,0.0136758922344092,0.0116616412378815,"ENSMUSG00000007655/ENSMUSG00000019789/ENSMUSG00000019997/ENSMUSG00000020123/ENSMUSG00000020331/ENSMUSG00000030790/ENSMUSG00000031748/ENSMUSG00000037010/ENSMUSG00000041957/ENSMUSG00000045103/ENSMUSG00000045730/ENSMUSG00000054640/ENSMUSG00000061086/ENSMUSG00000068457",14
